"meth_ind","exp_ind","pearson","pval","sam_size","h2_expression","h2_methylation","rg","rg_se","same_chromosome","qtls_status","dist"
"cg06087019","ILMN_1731233",0.361865639686584,8.58917779243595e-15,422,0.394,0.4663991976,0.569689,0.136098,FALSE,NA,NA
"cg06092310","ILMN_1784287",0.323723703622818,6.25672281600097e-12,422,0.352,0.4363089268,0.431041,0.160293,TRUE,FALSE,66050243
"cg06092310","ILMN_1658399",0.384256064891815,1.12268985540985e-16,422,0.301,0.4363089268,0.434049,0.132895,FALSE,NA,NA
"cg06092310","ILMN_2073184",0.326393365859985,4.06850107527569e-12,422,0.325,0.4363089268,0.469375,0.150396,FALSE,NA,NA
"cg06092310","ILMN_2352097",0.321522325277328,8.89217568793323e-12,422,0.37,0.4363089268,0.494492,0.135679,FALSE,NA,NA
"cg06092310","ILMN_1773352",0.37486606836319,7.23599180145806e-16,422,0.311,0.4363089268,0.447971,0.16544,FALSE,NA,NA
"cg06092310","ILMN_1813338",0.336316078901291,7.9538535792368e-12,385,0.205,0.4363089268,0.509135,0.157042,FALSE,NA,NA
"cg06092310","ILMN_2098126",0.381264179944992,2.0473157721824e-16,422,0.308,0.4363089268,0.460565,0.204183,FALSE,NA,NA
"cg06092310","ILMN_1682993",0.328938096761703,2.68808868642363e-12,422,0.305,0.4363089268,0.424373,0.151853,FALSE,NA,NA
"cg06095270","ILMN_2384122",0.325089395046234,5.32331738531016e-12,421,0.387,0.3554216867,0.578034,0.226821,FALSE,NA,NA
"cg06095270","ILMN_1660732",0.328592091798782,4.31073904228007e-12,415,0.308,0.3554216867,0.336732,0.297312,FALSE,NA,NA
"cg06095270","ILMN_1731233",0.393017709255219,2.0287031692603e-17,421,0.394,0.3554216867,0.543588,0.205929,FALSE,NA,NA
"cg06095270","ILMN_2352097",0.344242930412292,2.17319113815824e-13,421,0.37,0.3554216867,0.467402,0.232778,FALSE,NA,NA
"cg06098530","ILMN_1731233",0.370779424905777,1.59557872939513e-15,422,0.394,0.5235235235,0.582446,0.09197,FALSE,NA,NA
"cg06147361","ILMN_1731233",-0.36322021484375,6.67475961403467e-15,422,0.394,0.4358717435,-0.417174,0.116325,FALSE,NA,NA
"cg06151243","ILMN_1731233",0.360802054405212,1.04604342725158e-14,422,0.394,0.4815184815,0.460521,0.11004,FALSE,NA,NA
"cg06154597","ILMN_1658399",-0.342451512813568,2.96085502746044e-13,421,0.301,0.4033864542,-0.413855,0.133433,FALSE,NA,NA
"cg06158650","ILMN_1731233",0.336201190948486,8.0502268263886e-13,422,0.394,0.4196787149,0.485361,0.126746,FALSE,NA,NA
"cg06169131","ILMN_1731233",0.355800360441208,2.61519647876164e-14,422,0.394,0.2427281846,0.420834,0.47058,FALSE,NA,NA
"cg06187947","ILMN_1731233",0.370970368385315,1.53811633469078e-15,422,0.394,0.3688442211,0.176751,0.163658,FALSE,NA,NA
"cg06215457","ILMN_1731233",0.374965310096741,7.09729392365912e-16,422,0.394,0.3440320963,0.566103,0.133074,FALSE,NA,NA
"cg06228763","ILMN_1731233",-0.33407387137413,1.22297276439876e-12,421,0.394,0.4466800805,-0.265329,0.128812,FALSE,NA,NA
"cg06229674","ILMN_2352097",-0.350198686122894,7.15023607122867e-14,422,0.37,0.3683683684,-0.728631,0.182205,FALSE,NA,NA
"cg06229674","ILMN_2384122",-0.324146389961243,5.84632873080635e-12,422,0.387,0.3683683684,-0.695246,0.178158,FALSE,NA,NA
"cg06229674","ILMN_1797988",-0.322376608848572,7.76107494327352e-12,422,0.294,0.3683683684,-0.441537,0.273065,FALSE,NA,NA
"cg06235246","ILMN_3248781",-0.358080059289932,1.72606388544235e-14,422,0.272,0.7230769231,-0.50543,0.090952,TRUE,TRUE,34804
"cg06285241","ILMN_1694432",-0.428408324718475,6.0183809557185e-19,380,0.271,0.8240647118,-0.680808,0.093441,TRUE,TRUE,1657
"cg06293108","ILMN_1731233",0.378006547689438,3.90838805450513e-16,422,0.394,0.4458788481,0.449733,0.125196,FALSE,NA,NA
"cg06297145","ILMN_1731233",0.345960557460785,1.50891868016584e-13,422,0.394,0.4024144869,0.521846,0.122993,FALSE,NA,NA
"cg06339629","ILMN_2098126",0.32688096165657,3.98646301066883e-12,421,0.308,0.4414414414,0.567522,0.226116,FALSE,NA,NA
"cg06339629","ILMN_2352097",0.346119076013565,1.56831506573733e-13,421,0.37,0.4414414414,0.423297,0.154865,FALSE,NA,NA
"cg06339629","ILMN_1731233",0.41034147143364,4.90084122576408e-19,421,0.394,0.4414414414,0.442212,0.133182,FALSE,NA,NA
"cg06352406","ILMN_1731233",0.379501640796661,2.90764838026929e-16,422,0.394,0.3109327984,0.680894,0.131814,FALSE,NA,NA
"cg06358171","ILMN_1682993",0.359378129243851,1.36022571253236e-14,422,0.305,0.5342052314,0.321741,0.152114,FALSE,NA,NA
"cg06358171","ILMN_2073184",0.338556259870529,5.40544558596778e-13,422,0.325,0.5342052314,0.38388,0.149689,FALSE,NA,NA
"cg06358171","ILMN_2098126",0.411218881607056,3.66105990589103e-19,422,0.308,0.5342052314,0.454982,0.191138,FALSE,NA,NA
"cg06358171","ILMN_1784287",0.347854673862457,1.08232413101942e-13,422,0.352,0.5342052314,0.39006,0.154379,TRUE,FALSE,37326153
"cg06358171","ILMN_1813338",0.370798289775848,2.74641334929755e-14,385,0.205,0.5342052314,0.255825,0.163318,FALSE,NA,NA
"cg06358171","ILMN_2352097",0.378375470638275,3.63385029487638e-16,422,0.37,0.5342052314,0.545573,0.121872,FALSE,NA,NA
"cg06358171","ILMN_1773352",0.399352580308914,4.88156514238748e-18,422,0.311,0.5342052314,0.373572,0.161306,FALSE,NA,NA
"cg06358171","ILMN_1731233",0.411597371101379,3.36441728531683e-19,422,0.394,0.5342052314,0.472229,0.108954,FALSE,NA,NA
"cg06358171","ILMN_1799134",0.332935690879822,1.390153401083e-12,422,0.33,0.5342052314,0.291472,0.181162,FALSE,NA,NA
"cg06358171","ILMN_2384122",0.365296006202698,4.52398306192601e-15,422,0.387,0.5342052314,0.509068,0.121805,FALSE,NA,NA
"cg06358171","ILMN_1658399",0.324471294879913,5.54884085640681e-12,422,0.301,0.5342052314,0.167411,0.151869,FALSE,NA,NA
"cg06358171","ILMN_1797988",0.35298615694046,4.34628171249165e-14,422,0.294,0.5342052314,0.375905,0.188516,FALSE,NA,NA
"cg06363485","ILMN_1738220",0.649021625518799,1.07674224622954e-55,416,0.337,0.8798828125,0.840175,0.039918,TRUE,TRUE,30877
"cg06373584","ILMN_1772627",0.342838376760483,8.92724799804339e-13,403,0.349,0.7174975562,0.548947,0.077904,TRUE,TRUE,79072
"cg06383163","ILMN_1731233",0.348666936159134,1.00325902315573e-13,421,0.394,0.5417085427,0.593027,0.11243,FALSE,NA,NA
"cg06397264","ILMN_1731233",-0.322579890489578,7.51333495777552e-12,422,0.394,0.36889332,-0.214579,0.140653,FALSE,NA,NA
"cg06408078","ILMN_1731233",0.325615793466568,4.61399151007853e-12,422,0.394,0.4358717435,0.331139,0.126299,FALSE,NA,NA
"cg06410591","ILMN_1731233",0.381961554288864,1.7808432585994e-16,422,0.394,0.467806841,0.632239,0.102951,FALSE,NA,NA
"cg06410746","ILMN_1731233",0.337007939815521,7.48066262670817e-13,421,0.394,0.4343029087,0.494258,0.12382,FALSE,NA,NA
"cg06411724","ILMN_1731233",0.343792170286179,2.20085190051389e-13,422,0.394,0.4323232323,0.490316,0.13242,FALSE,NA,NA
"cg06421614","ILMN_1731233",0.371506333351135,1.38744719280069e-15,422,0.394,0.478,0.531443,0.111179,FALSE,NA,NA
"cg06421614","ILMN_1773352",0.344982892274857,1.78954929057471e-13,422,0.311,0.478,0.366133,0.170741,TRUE,FALSE,27078181
"cg06421614","ILMN_2098126",0.336247473955154,7.98773834528353e-13,422,0.308,0.478,0.499246,0.20465,TRUE,FALSE,27077409
"cg06422108","ILMN_2352097",0.370710402727127,1.61686388359584e-15,422,0.37,0.563,0.541542,0.124159,FALSE,NA,NA
"cg06422108","ILMN_1731233",0.470602989196777,1.3648827951264e-25,422,0.394,0.563,0.646569,0.096286,FALSE,NA,NA
"cg06422108","ILMN_2384122",0.365953505039215,3.9970713795041e-15,422,0.387,0.563,0.529291,0.123321,FALSE,NA,NA
"cg06476685","ILMN_1675483",0.392468065023422,2.0844622164328e-17,422,0.401,0.8330097087,0.690502,0.099904,TRUE,TRUE,40715
"cg06498267","ILMN_1731233",0.377862960100174,4.0206548362653e-16,422,0.394,0.4407630522,0.501076,0.11447,FALSE,NA,NA
"cg06499778","ILMN_1773352",-0.320858836174011,9.88009740722495e-12,422,0.311,0.3802816901,-0.444197,0.186002,FALSE,NA,NA
"cg06499778","ILMN_2098126",-0.353869259357452,3.7080254303357e-14,422,0.308,0.3802816901,-0.928153,0.25226,FALSE,NA,NA
"cg06499778","ILMN_1813338",-0.338365405797958,5.79608278393181e-12,385,0.205,0.3802816901,-0.762624,0.17237,FALSE,NA,NA
"cg06501716","ILMN_2098126",-0.354341089725494,3.40561185295305e-14,422,0.308,0.4301507538,-0.493649,0.195667,FALSE,NA,NA
"cg06501716","ILMN_1773352",-0.377337753772736,4.45889916807342e-16,422,0.311,0.4301507538,-0.338156,0.158655,FALSE,NA,NA
"cg06506768","ILMN_1731233",-0.323083072900772,6.93281428240347e-12,422,0.394,0.3738693467,-0.533399,0.141273,FALSE,NA,NA
"cg06530441","ILMN_1791754",0.474123030900955,1.70602937351011e-25,413,0.266,0.8071495767,0.781737,0.083516,TRUE,TRUE,9153
"cg06558623","ILMN_2374352",0.366889506578445,3.89292061726375e-15,420,0.347,0.8111545988,0.544125,0.077074,TRUE,TRUE,124882
"cg06563943","ILMN_1791873",-0.356500208377838,8.823589677294e-14,403,0.247,0.8287401575,-0.749838,0.347474,TRUE,TRUE,14588
"cg06564900","ILMN_1731233",0.326784521341324,3.81842172236787e-12,422,0.394,0.3473473473,0.455034,0.158124,FALSE,NA,NA
"cg06577205","ILMN_1731233",0.377016335725784,5.14442517312855e-16,421,0.394,0.3704819277,0.619415,0.129575,FALSE,NA,NA
"cg06608359","ILMN_1676528",0.346141159534454,1.46201295126262e-13,422,0.384,0.6843137255,0.479446,0.077665,TRUE,TRUE,2453137
"cg06619066","ILMN_1731233",0.386250376701355,7.49400393928814e-17,422,0.394,0.4734202608,0.523976,0.125773,FALSE,NA,NA
"cg06619066","ILMN_2352097",0.323733985424042,6.2464144121679e-12,422,0.37,0.4734202608,0.475206,0.148033,FALSE,NA,NA
"cg06620993","ILMN_1743103",-0.404963344335556,2.2686554353023e-16,368,0.219,0.4990039841,-0.713497,0.178281,TRUE,FALSE,66864
"cg06622151","ILMN_1731233",0.331612467765808,1.73120865147974e-12,422,0.394,0.2698094283,0.601538,0.185505,FALSE,NA,NA
"cg06622999","ILMN_1731233",0.323406130075455,8.28306928188779e-12,418,0.394,0.4231536926,0.409132,0.145061,FALSE,NA,NA
"cg06653632","ILMN_2352097",-0.384611219167709,1.04494428203394e-16,422,0.37,0.4022066199,-0.550908,0.16088,FALSE,NA,NA
"cg06653632","ILMN_2073184",-0.370020657777786,1.84545791308804e-15,422,0.325,0.4022066199,-0.485465,0.181932,FALSE,NA,NA
"cg06653632","ILMN_2384122",-0.363501191139221,6.33357374003976e-15,422,0.387,0.4022066199,-0.592107,0.151979,FALSE,NA,NA
"cg06653632","ILMN_1761945",-0.331242442131042,1.95495747244952e-12,421,0.358,0.4022066199,-0.580462,0.176834,FALSE,NA,NA
"cg06700060","ILMN_2098126",-0.337182372808456,6.82233062995532e-13,422,0.308,0.4225352113,-0.42741,0.223224,FALSE,NA,NA
"cg06700060","ILMN_1731233",-0.330227434635162,2.17552300520366e-12,422,0.394,0.4225352113,-0.366855,0.132031,FALSE,NA,NA
"cg06716730","ILMN_1666546",-0.370154172182083,3.31966103668191e-14,384,0.263,0.8683168317,-0.935314,0.223072,TRUE,TRUE,21864
"cg06754496","ILMN_2098126",-0.323727816343307,6.25259746450371e-12,422,0.308,0.4014084507,-0.54529,0.225996,FALSE,NA,NA
"cg06760467","ILMN_2098126",-0.327061235904694,3.65063490667814e-12,422,0.308,0.4357429719,-0.502555,0.201923,FALSE,NA,NA
"cg06760467","ILMN_1773352",-0.335030436515808,9.79973588676255e-13,422,0.311,0.4357429719,-0.39657,0.160037,FALSE,NA,NA
"cg06809544","ILMN_1731233",0.367406636476517,3.03677291207866e-15,422,0.394,0.4878296146,0.507058,0.126602,FALSE,NA,NA
"cg06809675","ILMN_2069632",-0.360043823719025,4.74588502685128e-14,403,0.154,0.5440158259,-0.879446,0.138319,TRUE,TRUE,11388
"cg06822816","ILMN_1731233",0.371749818325043,1.54548527080432e-15,420,0.394,0.4,0.616639,0.129555,FALSE,NA,NA
"cg06837040","ILMN_2098126",-0.337297320365906,6.69105451408693e-13,422,0.308,0.4464464464,-0.735359,0.21629,FALSE,NA,NA
"cg06837040","ILMN_1773352",-0.329984784126282,2.26407355954507e-12,422,0.311,0.4464464464,-0.452877,0.178743,FALSE,NA,NA
"cg06871764","ILMN_2066060",-0.384170979261398,1.59285827079632e-16,418,0.414,0.8731751825,-0.443141,0.060804,TRUE,TRUE,144497
"cg06889086","ILMN_2098126",-0.348810762166977,9.14360321270678e-14,422,0.308,0.407,-0.365814,0.224862,FALSE,NA,NA
"cg06889086","ILMN_1773352",-0.342940837144852,2.55022164016724e-13,422,0.311,0.407,-0.273663,0.185212,FALSE,NA,NA
"cg06891533","ILMN_1654545",0.322091221809387,8.59809632840423e-12,421,0.394,0.1142284569,1,1.953988,TRUE,TRUE,4797
"cg06893362","ILMN_1773352",-0.338671803474426,5.30034879785423e-13,422,0.311,0.4920159681,-0.32154,0.166066,FALSE,NA,NA
"cg06943912","ILMN_1731233",0.372662574052811,1.10999524840176e-15,422,0.394,0.4277047523,0.371768,0.141539,FALSE,NA,NA
"cg06946543","ILMN_2352097",0.337402075529099,6.57357050217279e-13,422,0.37,0.3436873747,0.475144,0.215145,FALSE,NA,NA
"cg06946543","ILMN_1731233",0.44741952419281,6.49380839751317e-23,422,0.394,0.3436873747,0.664958,0.1642,FALSE,NA,NA
"cg06946543","ILMN_2384122",0.337459325790405,6.51021809196479e-13,422,0.387,0.3436873747,0.469492,0.206501,FALSE,NA,NA
"cg06946543","ILMN_1723412",0.331793546676636,1.68011354245293e-12,422,0.234,0.3436873747,0.058486,0.371342,FALSE,NA,NA
"cg06954761","ILMN_1731233",0.362639516592026,7.43794596690244e-15,422,0.394,0.5055387714,0.435804,0.116318,FALSE,NA,NA
"cg06960700","ILMN_1731233",-0.322903901338577,7.13432371117926e-12,422,0.394,0.4392430279,-0.475847,0.114173,FALSE,NA,NA
"cg06964912","ILMN_1739749",0.346475094556808,1.37901115434296e-13,422,0.169,0.8105369807,1,0.27883,TRUE,TRUE,3444
"cg06970090","ILMN_2384122",0.338266491889954,5.67805374999109e-13,422,0.387,0.5504587156,0.457586,0.109586,FALSE,NA,NA
"cg06970090","ILMN_1731233",0.416400104761124,1.13970244916178e-19,422,0.394,0.5504587156,0.500144,0.092612,FALSE,NA,NA
"cg06970090","ILMN_2352097",0.343564748764038,2.28930960861696e-13,422,0.37,0.5504587156,0.491969,0.114427,FALSE,NA,NA
"cg06970884","ILMN_1731233",0.326294898986816,4.13393069057391e-12,422,0.394,0.534,0.423973,0.11941,FALSE,NA,NA
"cg06970884","ILMN_1773352",0.364191025495529,5.5667499016149e-15,422,0.311,0.534,0.340115,0.170016,TRUE,FALSE,31899197
"cg06970884","ILMN_2098126",0.346893399953842,1.28151971774573e-13,422,0.308,0.534,0.579373,0.192653,TRUE,FALSE,31898425
"cg06996081","ILMN_1798177",-0.359124779701233,1.42508530415109e-14,422,0.391,0.4353535354,-0.662828,0.096578,TRUE,TRUE,20758
"cg07007312","ILMN_1793017",0.446869015693665,7.47050630144143e-23,422,0.364,0.868498528,0.700282,0.076053,TRUE,TRUE,8641
"cg07023852","ILMN_1731233",-0.321224004030228,9.32383519503441e-12,422,0.394,0.1424272818,-1,0.860107,FALSE,NA,NA
"cg07057235","ILMN_1658399",0.367869257926941,2.78153992642664e-15,422,0.301,0.4448857994,0.435489,0.125563,FALSE,NA,NA
"cg07057235","ILMN_2098126",0.323779582977295,6.20089820037365e-12,422,0.308,0.4448857994,0.6142,0.194355,FALSE,NA,NA
"cg07064720","ILMN_1731233",-0.332927793264389,1.47960749092959e-12,421,0.394,0.3980099502,-0.551257,0.126745,FALSE,NA,NA
"cg07064720","ILMN_1773352",-0.327636986970901,3.52633434722238e-12,421,0.311,0.3980099502,-0.330829,0.193697,FALSE,NA,NA
"cg07064720","ILMN_2098126",-0.322402030229568,8.1833406870781e-12,421,0.308,0.3980099502,-0.611513,0.224096,FALSE,NA,NA
"cg07065111","ILMN_1731233",0.336283624172211,8.45016489463298e-13,421,0.394,0.4465534466,0.327918,0.126879,FALSE,NA,NA
"cg07065759","ILMN_1773352",0.339766085147858,4.39904615579997e-13,422,0.311,0.3706293706,0.441671,0.186951,FALSE,NA,NA
"cg07068980","ILMN_2098126",-0.320857554674149,9.88210538583165e-12,422,0.308,0.4341317365,-0.597177,0.214399,FALSE,NA,NA
"cg07091016","ILMN_2098126",0.328693181276321,2.79797925031879e-12,422,0.308,0.4371257485,0.685981,0.215237,FALSE,NA,NA
"cg07125166","ILMN_2098126",-0.330698609352112,2.01313045578337e-12,422,0.308,0.2868605817,-0.259725,0.364313,FALSE,NA,NA
"cg07141002","ILMN_1757467",-0.325956284999847,4.62935462902148e-12,421,0.32,0.4708835341,-0.57361,0.109587,TRUE,TRUE,1542
"cg07143083","ILMN_1731233",0.349941045045853,7.48493317130433e-14,422,0.394,0.4625506073,0.537591,0.121202,FALSE,NA,NA
"cg07149609","ILMN_1731233",0.329956382513046,2.2746654253915e-12,422,0.394,0.3159478435,0.347469,0.175179,FALSE,NA,NA
"cg07155422","ILMN_2098126",-0.337338924407959,7.0746664710104e-13,421,0.308,0.3169508526,-0.16111,0.291212,FALSE,NA,NA
"cg07156249","ILMN_2376108",-0.382333993911743,1.94845046086738e-16,420,0.22,0.8524124882,-0.572717,0.069016,TRUE,TRUE,2153
"cg07157830","ILMN_1731233",0.36117023229599,1.05081201295542e-14,421,0.394,0.2417251755,0.736322,0.247242,FALSE,NA,NA
"cg07162198","ILMN_1731233",0.356827199459076,2.16979545046331e-14,422,0.394,0.4159113797,0.514296,0.127207,FALSE,NA,NA
"cg07180897","ILMN_1661266",-0.350861489772797,1.81062323335881e-12,373,0.405,0.8657968313,-0.395275,0.064943,TRUE,TRUE,NA
"cg07180897","ILMN_1752592",-0.373793989419937,1.04261768285715e-15,420,0.332,0.8657968313,-0.517008,0.07073,TRUE,TRUE,NA
"cg07184013","ILMN_2384122",0.339601367712021,4.52443953428641e-13,422,0.387,0.5343434343,0.506219,0.121649,FALSE,NA,NA
"cg07184013","ILMN_1784287",0.32262909412384,7.45453973852385e-12,422,0.352,0.5343434343,0.43581,0.147666,FALSE,NA,NA
"cg07184013","ILMN_2098126",0.373758554458618,8.97609582043095e-16,422,0.308,0.5343434343,0.400077,0.192987,FALSE,NA,NA
"cg07184013","ILMN_1773352",0.338632822036743,5.33558056317072e-13,422,0.311,0.5343434343,0.163131,0.174044,FALSE,NA,NA
"cg07184013","ILMN_2352097",0.344325006008148,2.0064846960335e-13,422,0.37,0.5343434343,0.556071,0.123357,FALSE,NA,NA
"cg07184013","ILMN_1731233",0.413228213787079,2.33455265632363e-19,422,0.394,0.5343434343,0.47397,0.105463,FALSE,NA,NA
"cg07184465","ILMN_2098126",-0.326167285442352,4.22025724684907e-12,422,0.308,0.3590772317,-0.329016,0.243194,FALSE,NA,NA
"cg07210454","ILMN_1731233",-0.329753309488297,2.49680201182314e-12,421,0.394,0.3232931727,-0.484689,0.141089,FALSE,NA,NA
"cg07215975","ILMN_1731233",-0.334279805421829,1.11114175638128e-12,422,0.394,0.3881644935,-0.459369,0.153753,FALSE,NA,NA
"cg07249730","ILMN_2384122",0.357421368360519,1.94695174277805e-14,422,0.387,0.4427558257,0.587573,0.125403,FALSE,NA,NA
"cg07249730","ILMN_2352097",0.37110236287117,1.49958523437303e-15,422,0.37,0.4427558257,0.533375,0.129906,FALSE,NA,NA
"cg07249730","ILMN_2098126",0.340039759874344,4.19817865215058e-13,422,0.308,0.4427558257,0.595582,0.213729,TRUE,FALSE,21164259
"cg07249730","ILMN_1731233",0.477782398462296,1.8139549272336e-26,422,0.394,0.4427558257,0.633031,0.100174,FALSE,NA,NA
"cg07249730","ILMN_1773352",0.322832494974136,7.21621487555716e-12,422,0.311,0.4427558257,0.334059,0.179896,TRUE,FALSE,21163487
"cg07269374","ILMN_1731233",-0.322350531816483,7.79342608132371e-12,422,0.394,0.4743589744,-0.254526,0.157468,FALSE,NA,NA
"cg07314988","ILMN_1794707",-0.37075874209404,1.60192792853173e-15,422,0.406,0.9025641026,-0.538146,0.07272,TRUE,TRUE,5502
"cg07330114","ILMN_2098126",0.346986413002014,1.44064853335778e-13,420,0.308,0.413,0.502371,0.229258,FALSE,NA,NA
"cg07330114","ILMN_1784287",0.333591103553772,1.40908559672942e-12,420,0.352,0.413,0.396723,0.183847,FALSE,NA,NA
"cg07330114","ILMN_1773352",0.347971647977829,1.21250681841532e-13,420,0.311,0.413,0.406014,0.194954,FALSE,NA,NA
"cg07330114","ILMN_1731233",0.333788245916367,1.36373402583167e-12,420,0.394,0.413,0.453445,0.135622,FALSE,NA,NA
"cg07337250","ILMN_1773352",-0.327208399772644,3.56435515022985e-12,422,0.311,0.2924623116,-0.323201,0.208334,TRUE,FALSE,24596344
"cg07337250","ILMN_1731233",-0.337659060955048,6.29383092041158e-13,422,0.394,0.2924623116,-0.31229,0.151046,FALSE,NA,NA
"cg07337250","ILMN_2098126",-0.366898864507675,3.3433678153463e-15,422,0.308,0.2924623116,-0.454049,0.238134,TRUE,FALSE,24595572
"cg07368061","ILMN_1784428",-0.339999318122864,4.22728668748915e-13,422,0.319,0.5698602794,-0.85126,0.148428,TRUE,TRUE,375687
"cg07368061","ILMN_2393693",0.523582637310028,2.5868788087814e-31,404,0.354,0.5698602794,0.966942,0.071464,TRUE,TRUE,506329
"cg07377422","ILMN_1731233",0.37829115986824,3.69487280325596e-16,422,0.394,0.4899799599,0.430977,0.114856,FALSE,NA,NA
"cg07377422","ILMN_2352097",0.325077295303345,5.03293555338103e-12,422,0.37,0.4899799599,0.441603,0.131587,FALSE,NA,NA
"cg07377422","ILMN_2384122",0.326438277959824,4.0389943728492e-12,422,0.387,0.4899799599,0.463792,0.126193,FALSE,NA,NA
"cg07423149","ILMN_3307868",-0.470014184713364,2.38224369837278e-25,419,0.267,0.7336108221,-0.619866,0.072114,TRUE,TRUE,7856
"cg07427475","ILMN_2370872",0.348033487796783,1.04876901070903e-13,422,0.363,0.8271484375,0.494541,0.089005,TRUE,TRUE,59323
"cg07437263","ILMN_1730928",-0.352381199598312,5.56038771160738e-14,420,0.22,0.5530451866,-0.712444,0.144092,TRUE,TRUE,419
"cg07440398","ILMN_2386790",0.337329238653183,1.93558925649317e-12,405,0.219,0.4117053481,0.648753,0.341016,FALSE,NA,NA
"cg07440398","ILMN_1678238",0.33636137843132,9.44911770140573e-13,419,0.318,0.4117053481,0.3336,0.182068,FALSE,NA,NA
"cg07448060","ILMN_1731233",0.395991206169128,1.08888687460382e-17,421,0.394,0.4668008048,0.674281,0.105953,FALSE,NA,NA
"cg07448060","ILMN_2098126",0.323234856128693,7.16583647911623e-12,421,0.308,0.4668008048,0.659653,0.202325,FALSE,NA,NA
"cg07467716","ILMN_1704985",-0.32792803645134,3.17029738101091e-12,422,0.314,0.3547094188,-0.613259,0.114419,TRUE,TRUE,82406
"cg07469838","ILMN_1813338",-0.352185159921646,6.42027867711521e-13,385,0.205,0.4335664336,-0.586266,0.153048,FALSE,NA,NA
"cg07469838","ILMN_2352097",-0.340925723314285,3.60748801440857e-13,422,0.37,0.4335664336,-0.485411,0.144665,FALSE,NA,NA
"cg07469838","ILMN_1799134",-0.35041007399559,6.88660205908826e-14,422,0.33,0.4335664336,-0.489492,0.179769,FALSE,NA,NA
"cg07469838","ILMN_1658399",-0.326403945684433,4.06153137648287e-12,422,0.301,0.4335664336,-0.436285,0.142489,FALSE,NA,NA
"cg07469838","ILMN_1773352",-0.353021860122681,4.3185081871595e-14,422,0.311,0.4335664336,-0.248949,0.192638,FALSE,NA,NA
